0-0,0-0.2,0-0.4,0-0.6,0-0.8,0-1.0,0.2-0,0.2-0.2,0.2-0.4,0.2-0.6,0.2-0.8,0.2-1.0,0.4-0,0.4-0.2,0.4-0.4,0.4-0.6,0.4-0.8,0.4-1.0,0.6-0,0.6-0.2,0.6-0.4,0.6-0.6,0.6-0.8,0.6-1.0,0.8-0,0.8-0.2,0.8-0.4,0.8-0.6,0.8-0.8,0.8-1.0,1.0-0,1.0-0.2,1.0-0.4,1.0-0.6,1.0-0.8,1.0-1.0
-63.2811465159997,-70.78995712177448,-73.121109182185,-74.1756439324499,-74.77004234868328,-75.15305693106157,-61.42605512188534,-70.633663824606,-73.08155231229985,-74.15910108907208,-74.76068961453784,-75.1467610520834,-58.09575248490378,-70.45511904213247,-73.03960834059599,-74.14207247131198,-74.75118618250534,-75.14040946345685,-50.301209794064576,-70.24796943079069,-72.99494468323515,-74.12451491404714,-74.74152509745464,-75.13399975196828,-19.515557266596122,-70.00307587968896,-72.947187324221,-74.10637862761556,-74.73169900052419,-75.12753055363893,47.11803981969228,-69.70755400163054,-72.8958959157084,-74.08760861205468,-74.72169632853672,-75.12100044820657
-63.25641632711128,-70.81261959865046,-73.13015819764509,-74.17782727364488,-74.76944537839543,-75.15132686012484,-61.33947036385917,-70.65999578497005,-73.0918757090841,-74.16172798673018,-74.76026642839253,-75.1451051931583,-57.7902309714221,-70.4856484796695,-73.05134509368787,-74.14518047198047,-74.75094929877918,-75.13883294278403,-48.89796815903498,-70.28332085154123,-73.00825005693709,-74.12814531777828,-74.74148785220638,-75.13250797971124,-8.30810075613217,-70.04391571593573,-72.96223346349703,-74.11057676108817,-74.73187575320866,-75.12612930188119,48.5512548041991,-69.75448003469982,-72.91288167995515,-74.09242425674616,-74.72210239488297,-75.11969591988229
-63.232152565034426,-70.83372399728286,-73.13804041020916,-74.17927079112947,-74.76834077128183,-75.14921109178592,-61.25198336582442,-70.68461166275914,-73.10093013759379,-74.16356897955362,-74.75931389733742,-75.14305236970752,-57.46556385276609,-70.51430255185349,-73.06170249076294,-74.14745323007821,-74.75016012093273,-75.13684763525823,-47.2415081798696,-70.31664558382063,-73.02005760106397,-74.13088758590976,-74.74087404404793,-75.13059501320483,5.995785986947338,-70.08261760402083,-72.97565279752915,-74.11383000328,-74.73145025435466,-75.12429382397649,49.037023185140754,-69.79919771072397,-72.92809967741907,-74.09623406453741,-74.7218790112916,-75.11794346253349
-63.208341967093034,-70.85335795115226,-73.14483582289905,-74.18002368326397,-74.76675793158704,-75.14672885961913,-61.16353567757138,-70.70760430766542,-73.10880412095099,-74.1646781591005,-74.75786396444423,-75.1406231872454,-57.11939620450575,-70.54117725535978,-73.07077791117975,-74.14895003472239,-74.74885326933713,-75.13447558708573,-45.25800381941154,-70.34803876832997,-73.0304736413676,-74.13280653205392,-74.7397211176262,-75.12828441174074,21.772119980387888,-70.11926580864562,-72.98756210323124,-74.11620903924927,-74.73046293112351,-75.1220492696082,49.23832948551569,-69.84178553153357,-72.9416772458138,-74.09911495705782,-74.72106975528826,-75.1157698995169
-63.18497194854324,-70.87160263574567,-73.15061680054026,-74.18013009362403,-74.76472344820415,-75.14389785719084,-61.07406905669204,-70.72906027585356,-73.11557780541564,-74.16510397523462,-74.75594540477844,-75.13783650441285,-56.74914941363379,-70.56636280123699,-73.0786596500879,-74.14972391870079,-74.74705982707451,-75.13173688138251,-42.84505923321498,-70.3775909127596,-73.03959480757057,-74.13396007034348,-74.73806259343192,-75.12559754547729,35.157711758465595,-70.15394275262248,-72.9980674711586,-74.11777698309724,-74.72894988073999,-75.11941836281613,49.3457218411879,-69.88232021285283,-72.95373026577825,-74.10113558635915,-74.7197134487038,-75.11319938073555
-63.16203055447961,-70.88853335059552,-73.15544897840705,-74.17962981604434,-74.7622615147794,-75.14073446084878,-60.983525185626036,-70.74906032768787,-73.12132392262458,-74.1648900127641,-74.75358429703319,-75.13470968919344,-56.35164026813092,-70.58994398169729,-73.0854279200498,-74.14982250861749,-74.74480786511911,-75.1286499291414,-39.858232648144494,-70.40538803414779,-73.04750904634099,-74.13440014072235,-74.73592864864723,-75.12255392254458,43.31215929765401,-70.18672867425495,-73.0072654223026,-74.11859037951518,-74.7269435092772,-75.11642176670877,49.412742142764394,-69.92087651910826,-72.96436431242108,-74.10235741302283,-74.71784485677742,-75.11025378654635
-63.13950641548724,-70.90422004370187,-73.15939205204741,-74.17855888848648,-74.7593942744367,-75.13725390918323,-60.89183874959493,-70.76767988436966,-73.12610863213169,-74.16407564850032,-74.7508044121236,-75.13125882620062,-55.92317298745813,-70.61200051840925,-73.09115573557155,-74.14928874711026,-74.74212287658546,-75.12523170547878,-36.09105352290578,-70.43151181909124,-73.05429652609952,-74.13417349812754,-74.73334659892514,-75.1191714554391,46.98180147894002,-70.21770138199463,-73.01524341126769,-74.11870006138098,-74.7244730629825,-75.11307838126687,49.457717615732506,-69.95752714187928,-72.97367569042011,-74.10283563305477,-74.71549527114611,-75.10695305833691
-63.11738870674214,-70.91872778426303,-73.16250046447881,-74.17695009411634,-74.75614210351173,-75.13347044840141,-60.79891361015144,-70.78498944670685,-73.1299922595454,-74.16269660798808,-74.74762753426668,-75.12749888523881,-55.4595275927313,-70.63260739201068,-73.09590969419222,-74.14816150718617,-74.7390281367256,-75.12149794235188,-31.248122893124634,-70.4560397958703,-73.06003044433106,-74.13332238630183,-74.73034129896156,-75.11546667891447,48.35278908323421,-70.24693608724215,-73.02208130002683,-74.11815188469161,-74.72156507120513,-75.1094055874892,49.48890016586933,-69.99234261471692,-72.98175236333496,-74.10261997519244,-74.71269299700302,-75.1033154700957
-63.095667110285746,-70.93211718902222,-73.16482400469008,-74.17483338486062,-74.75252384586437,-75.1293974508226,-60.70465526838658,-70.80105497903345,-73.13302994360694,-74.16078543799051,-74.74407372708767,-75.12344385914014,-54.95539956569125,-70.65183515287951,-73.09975066628678,-74.14647611552503,-74.73554500221118,-75.117463286566,-24.91667323626244,-70.47904551376168,-73.06477774731657,-74.13188511378266,-74.72693547641185,-75.11145492902976,48.860665326055184,-70.27450529966026,-73.02785225600304,-74.11698735896812,-74.71824371651653,-75.10541944840875,49.51079892944057,-70.02539125819702,-72.98867478714004,-74.10175538720158,-74.70946376107572,-75.09935785239814
-63.074331780221534,-70.94444480698463,-73.16640832944785,-74.17223624013349,-74.74855700708008,-75.12504751212283,-60.608970173998145,-70.81593826109493,-73.13527220384142,-74.15837190817133,-74.74016155489434,-75.11910687716147,-54.40476852779207,-70.66975021344605,-73.1027344043773,-74.14426479891537,-74.73169316069307,-75.11314143003293,-16.56825202640276,-70.50059872580118,-73.06859977140716,-74.1298965469062,-74.72315001101732,-75.10715049101434,49.08268188875691,-70.3004787722264,-73.03262340221069,-74.11524418857324,-74.71453114478328,-75.10113487535799,49.52615188602796,-70.05673311587181,-72.99451665728377,-74.10028262709616,-74.70583105410218,-75.09509577793077
-63.053373310601785,-70.95576346676361,-73.16729541874317,-74.16918397128939,-74.74425791606168,-75.12043253173174,-60.51176509143697,-70.82969721051947,-73.13676543891803,-74.155483353217,-74.73590826732871,-75.11450029888617,-53.79997842779445,-70.68641512251476,-73.10491208151618,-74.14155706573395,-74.72749083957551,-75.10854521778438,-5.702898910265734,-70.52076557206658,-73.07155281417126,-74.12738853237573,-74.71900416862641,-75.10256672203079,49.20300009978002,-70.32492348559028,-73.03645640317406,-74.11295673807943,-74.71044772564605,-75.09656576616166,49.53672721905468,-70.08642603210338,-72.99934557786271,-74.09823877293076,-74.7018164190468,-75.09054371584888
-63.03278270579088,-70.96612259037106,-73.16752397378393,-74.16569998058868,-74.7396418600617,-75.11556377982971,-60.41294651373388,-70.84238617830671,-73.13755236454824,-74.15214496480618,-74.73132995404887,-75.10963579252656,-53.13198406863919,-70.7018888221982,-73.10633076719922,-74.13838003248831,-74.72295498127815,-75.10368673809926,7.626311107922204,-70.53960876120965,-73.07368864297555,-74.12439026000727,-74.71451579802219,-75.09771615367332,49.278389706621965,-70.34790366321872,-73.03940799223426,-74.11015643286018,-74.70601227197417,-75.09172512058952,49.543716451537826,-70.11452749367727,-73.00322366078753,-74.09565766284624,-74.69743969430492,-75.08571516081336
-63.01255135310882,-70.97556847686974,-73.16712976521143,-74.16180598199608,-74.73472319804067,-75.11045195365129,-60.312420115773534,-70.85405621958468,-73.13767239861147,-74.14838004130387,-74.72644167483881,-75.10452440070287,-52.3896151034428,-70.71622688816122,-73.10703384827589,-74.13475870385412,-74.71810139091183,-75.09857739820335,21.893217844878286,-70.55718774850244,-73.07505494782947,-74.12092857462893,-74.70970149702727,-75.09261057805661,49.32913025685875,-70.36948081038136,-73.04153044559673,-74.10687210440587,-74.70124222532955,-75.0866251373344,49.54794911711978,-70.14109424527527,-73.00620778662885,-74.09257027535863,-74.69271921950985,-75.08062274139812
-62.99267099757407,-70.98414455894954,-73.16614593816287,-74.15752218991426,-74.72951545630099,-75.10510722522051,-60.21009023975104,-70.86475534171453,-73.1371620002031,-74.14421020178008,-74.72125756953047,-75.09917659613077,-51.558821579138886,-70.72948175393688,-73.10706140144138,-74.13071621330648,-74.71294486120182,-75.09322798829093,34.10069874024988,-70.57355890909788,-73.07569574463658,-74.1170282447286,-74.70457675318397,-75.08726112057313,49.364372473083876,-70.38971377132164,-73.04287200815446,-74.10313028844236,-74.69615381321815,-75.08127729593465,49.550017979357904,-70.16618199405585,-73.00835045581303,-74.08900505843015,-74.68767201021798,-75.07527831164067
-62.973133718579476,-70.99189163517104,-73.16460327989417,-74.15286748094492,-74.72403140959278,-75.09953928219237,-60.10585940635593,-70.87452873166058,-73.13605496843454,-74.13965556988774,-74.71579095130423,-75.09360232914499,-50.62212323073147,-70.74170292011375,-73.10645052311095,-74.12627403032582,-74.70749927860682,-75.08764873605836,42.045182892413784,-70.58877570555681,-73.07565173436218,-74.11271219427746,-74.69915606335333,-75.08167830178182,49.38910317174191,-70.40865880001779,-73.04347727577202,-74.09895548272135,-74.69076218288185,-75.07569242638657,49.55035565434002,-70.18984518669194,-73.00970024761347,-74.08498821461977,-74.68231390664879,-75.06969302877599
-62.95393190834803,-70.99884808033512,-73.16253045489583,-74.14785953292944,-74.7182831502826,-75.09375736312059,-59.99962784590415,-70.88341896439104,-73.13438270606075,-74.1347349322432,-74.71005438627174,-75.08781106858928,-49.55736801991492,-70.75293714921229,-73.10523562178106,-74.12145213921946,-74.70177771386186,-75.08184935349801,46.05641556112166,-70.60288884897717,-73.07496062304342,-74.10800170317134,-74.69345303579759,-75.07587209040257,49.40636132450993,-70.42636964081059,-73.04338753835394,-74.0943703703247,-74.68508151554468,-75.06988076865645,49.549283341658835,-70.21213684521551,-73.01030216933924,-74.08054394854805,-74.67665970075626,-75.06387741960789
-62.935058252027794,-71.00505003618157,-73.15995421176272,-74.14251494482336,-74.71228214768692,-75.08777028819532,-59.89129286134588,-70.8914661939325,-73.13217445235537,-74.12946587520939,-74.70405976170919,-75.08181183729074,-48.33609155116632,-70.76322864707095,-73.10344867736742,-74.11626919381125,-74.69579249958946,-75.07583907735167,47.76385859523466,-70.61594645328859,-73.07365740703736,-74.10291658089979,-74.68748047767642,-75.06985194900372,49.418123287282384,-70.4428976158912,-73.04264108766012,-74.08939601345232,-74.67912512434047,-75.0638520238751,49.54704284734312,-70.23310845046957,-73.01019797340197,-74.07569468200373,-74.67072324516751,-75.05784143750446
-62.91650570929613,-71.010531608071,-73.15689956549976,-74.13684934037796,-74.70603929927893,-75.08158648627744,-59.78069481711843,-70.89870832856788,-73.1294574890821,-74.12386490335903,-74.69781834487499,-75.07561324308992,-46.92134825656016,-70.77261923155346,-73.10111947146659,-74.11074265158857,-74.68955529714694,-75.06962670434498,48.459140747927016,-70.62799418245675,-73.07177462742197,-74.09747531735044,-74.68125047036813,-75.06362687366085,49.42573090309372,-70.45829171723199,-73.0412734934809,-74.0840520219235,-74.67290553858686,-75.05761539865595,49.54381823267132,-70.25280986397513,-73.00942644484836,-74.07046124124477,-74.66451754691698,-75.05159451162848
-62.89826749735409,-71.01532499817795,-73.15338995844692,-74.13087745811859,-74.69956497515857,-75.07521401888609,-59.667673316292394,-70.90518119154447,-73.12625732291536,-74.11794754237508,-74.69134083399355,-75.06922350620337,-45.26466248232432,-70.78114848937022,-73.09827579200932,-74.10488889033854,-74.68307715449062,-75.06322062210533,48.76948860469252,-70.63907539048542,-73.06934259703112,-74.09169521406226,-74.67477443460388,-75.05720542861931,49.430124818216726,-70.47259870102774,-73.03931785145096,-74.07835669999248,-74.66643457660865,-75.05117964370487,49.53975081772195,-70.2712892806659,-73.00802366185412,-74.06486302038522,-74.65805484840399,-75.04514558971266
-62.88033707520109,-71.01946064304784,-73.14944740257776,-74.12461322970621,-74.69286905691898,-75.068660601662,-59.552066033560685,-70.91091866854387,-73.12259784723143,-74.11172842870955,-74.68463740270063,-75.06265048354214,-43.301020365686504,-70.78885392178208,-73.09494361535235,-74.09872330983708,-74.67636855652172,-75.05662883649042,48.93311216049558,-70.64923125421636,-73.06638960321523,-74.08559249874034,-74.66806318705542,-75.0505957767965,49.431981237832545,-70.48586318311234,-73.03680500546717,-74.07232717454619,-74.65972340893508,-75.04455308767105,49.5349498089405,-70.28859320629513,-73.00602323155172,-74.0589181241953,-74.65134669758939,-75.03850317544735
-62.86270812908883,-71.02296734409454,-73.14509260555513,-74.11806984843298,-74.68596097183425,-75.06193362372451,-59.433707611107074,-70.9159528430594,-73.11850148581563,-74.10522138795712,-74.67771773901346,-75.05590169048665,-40.942906713379166,-70.79577107992515,-73.09114726848456,-74.09226042075942,-74.66943946912075,-75.04985899591541,49.032798095545395,-70.65850089901421,-73.06294208907077,-74.0791824254209,-74.66112698973319,-75.04380570680256,49.431796202101864,-70.49812773414281,-73.03376374738457,-74.06597950729889,-74.6527826133839,-75.03774366701239,49.52949997272665,-70.30476645443035,-73.00345650342094,-74.05264349316123,-74.64440400910793,-75.03167536135295
-62.84537455906152,-71.02587238638164,-73.14034508260885,-74.11125982932182,-74.67884972312493,-75.05504016525633,-59.31242860165537,-70.92031412072912,-73.1139893207053,-74.0984395035933,-74.67059107969922,-75.04898432052259,-38.07128046208213,-70.80193369046229,-73.0869095736976,-74.08551392264918,-74.6622993778663,-75.04291841315582,49.098907750043395,-70.66692151748995,-73.0590248155703,-74.07247936231681,-74.65397559331825,-75.03684265703237,49.42993958328177,-70.50943297360976,-73.03022099639517,-74.0593287932142,-74.64562222328932,-75.03075895250727,49.52346726983148,-70.31985215886665,-73.00035276231884,-74.04605501324065,-74.63723711769221,-75.02466985785202
-62.82833046649674,-71.02820164684229,-73.13522325602446,-74.10419506206614,-74.67154391692121,-75.0479870135855,-59.188054444691815,-70.92403134358194,-73.10908120610411,-74.09139517747094,-74.66326624076149,-75.04190526306495,-34.52300284110089,-70.80737377223186,-73.08225197778505,-74.07849677250304,-74.65495732226196,-75.0358140850139,49.14452560409479,-70.67452848146583,-73.05466100674718,-74.06549686907097,-74.64661827536024,-75.02971373728015,49.426690822230945,-70.51981766195237,-73.02620196024853,-74.05238924705816,-74.6382517699193,-75.02360617293046,49.51690305330585,-70.33389179804337,-72.99673940306934,-74.03916761240006,-74.62985582507308,-75.01749401912791
-62.81157014256828,-71.0299796929737,-73.12974454379463,-74.09688685784988,-74.66405178643255,-75.04078067798153,-59.06040446321862,-70.92713189507187,-73.10379587005646,-74.08410018325263,-74.65575164463813,-75.034671119736,-30.076378404875495,-70.81212174452857,-73.077194667583,-74.07122124529208,-74.64742192615323,-75.02855271016557,49.17641666165453,-70.68135544742047,-73.04987247984268,-74.05824776488815,-74.6390638741161,-75.0224257482468,49.42226324781149,-70.52931879023453,-73.02173028024814,-74.04517427970957,-74.63068031995402,-75.01629223631885,49.50984723596752,-70.34692522867051,-72.9926418111141,-74.03199534572171,-74.62226944132945,-75.01015486625423
-62.79508805755837,-71.0312298729363,-73.12392543877942,-74.08934599092468,-74.65638121374253,-75.03342740334197,-58.92929086949258,-70.9296417966986,-73.0981510053562,-74.07656571377585,-74.6480553446017,-75.02728821931446,-24.439137503570407,-70.8162065276149,-73.07175667344418,-74.06369898754228,-74.63970142490093,-75.02114070544732,49.198581954027055,-70.68743445567783,-73.04467976210347,-74.05074418879882,-74.63132081867464,-75.01498519924408,49.41682103347147,-70.53797166698367,-73.01682816175476,-74.03769656561798,-74.62291650875333,-75.00882374917782,49.50233070643371,-70.35899072628462,-72.9880837835584,-74.02455147061285,-74.61448682150204,-75.00265910799462
-62.778878850952665,-71.03197439789233,-73.11778157954437,-74.08158273568374,-74.64853974957428,-75.02593318291308,-58.79447595112581,-70.9315857969435,-73.09216335097702,-74.06880242319538,-74.64018504676879,-75.01976263153327,-17.258414885395418,-70.81965563602525,-73.06595596204511,-74.05594106492828,-74.631803689782,-75.01358422079669,49.2135920129845,-70.6927960236195,-73.03910219572388,-74.04299765312409,-74.62339715590521,-75.00739832434658,49.41049127417279,-70.54581000191217,-73.01151649174354,-74.02996810259877,-74.61496857002187,-75.0012070339186,49.494377189162876,-70.37012503087702,-72.98308769400674,-74.01684851343275,-74.60651639815411,-74.99501315960455
-62.76293732225654,-71.03223441733358,-73.11132781389215,-74.07360689985718,-74.64053463131206,-75.01830377016213,-58.65567714605724,-70.93298745318536,-73.08584876514931,-74.06082046461928,-74.63214813005638,-75.01210017987273,-8.203645649717942,-70.82249526518993,-73.0598095197554,-74.04795800469279,-74.62373625001011,-75.00588915302272,49.22318556469372,-70.6974692332089,-73.03315803225433,-74.035019091055,-74.61530057468062,-74.99967109719962,49.40337274945124,-70.55286598633553,-73.00581494479617,-74.02200026498448,-74.60684436238238,-74.9934481447674,49.48600468778604,-70.38036339608725,-72.97767460570358,-74.00889832866723,-74.5983662104528,-74.98722296364632
